timestamp,long,lat,beh_class,speed,heading,height,height_raw,outlier_ma,behaviour,deployment,migr_state,visible,sensor_typ,individual,tag_ident,ind_ident,study_name,utm_east,utm_north,utm_zone,study_tz,study_ts,date,time
2013-05-13 19:14:00,-76.01829999999999600,40.63880000000000300,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,413892.90259000001000000,4499160.07445000020000000,18N,Pacific Daylight Time,2013-05-13 12:14:00,2015/01/30,
2013-05-13 19:19:00,-76.01829999999999600,40.63880000000000300,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,413892.90259000001000000,4499160.07445000020000000,18N,Pacific Daylight Time,2013-05-13 12:19:00,2015/01/30,
2013-05-13 22:20:00,-76.01829999999999600,40.63900000000000300,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,413893.15959800000000000,4499182.27550000050000000,18N,Pacific Daylight Time,2013-05-13 15:20:00,2015/01/30,
2013-05-16 12:50:00,-76.45199999999999800,41.77080000000000100,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,379316.77907400002000000,4625347.70942999980000000,18N,Pacific Daylight Time,2013-05-16 05:50:00,2015/01/30,
2013-05-16 15:47:00,-76.44360000000000400,41.77040000000000200,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,380014.21785600000000000,4625291.54305000040000000,18N,Pacific Daylight Time,2013-05-16 08:47:00,2015/01/30,
2013-05-16 18:46:00,-76.43779999999999600,41.76780000000000100,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,380491.47382499999000000,4624994.79256000000000000,18N,Pacific Daylight Time,2013-05-16 11:46:00,2015/01/30,
2013-05-16 21:46:00,-76.43750000000000000,41.77000000000000300,,0.00000000000000000,166.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,380520.49323999998000000,4625238.63810999970000000,18N,Pacific Daylight Time,2013-05-16 14:46:00,2015/01/30,
2013-05-17 00:45:00,-76.43580000000000000,41.77109999999999700,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,380663.83333599998000000,4625358.40869000000000000,18N,Pacific Daylight Time,2013-05-16 17:45:00,2015/01/30,
2013-05-17 03:45:00,-76.43569999999999700,41.77120000000000000,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,380672.33038200001000000,4625369.37275000010000000,18N,Pacific Daylight Time,2013-05-16 20:45:00,2015/01/30,
2013-05-17 06:43:00,-76.43609999999999600,41.77210000000000200,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,380640.75256100000000000,4625469.85348000000000000,18N,Pacific Daylight Time,2013-05-16 23:43:00,2015/01/30,
2013-05-17 09:42:00,-76.43609999999999600,41.77210000000000200,,0.00000000000000000,332.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,380640.75256100000000000,4625469.85348000000000000,18N,Pacific Daylight Time,2013-05-17 02:42:00,2015/01/30,
2013-05-17 12:41:00,-76.43739999999999700,41.77089999999999700,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,380530.47535600001000000,4625338.42473000010000000,18N,Pacific Daylight Time,2013-05-17 05:41:00,2015/01/30,
2013-05-17 15:41:00,-76.43789999999999900,41.77290000000000000,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,380492.63002099999000000,4625561.17638000010000000,18N,Pacific Daylight Time,2013-05-17 08:41:00,2015/01/30,
2013-05-17 18:40:00,-76.43630000000000300,41.77610000000000000,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,380631.54786699999000000,4625914.24495999980000000,18N,Pacific Daylight Time,2013-05-17 11:40:00,2015/01/30,
2013-05-18 00:40:00,-76.66119999999999400,41.45380000000000100,,1.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,361250.71420900000000000,4590466.94106000010000000,18N,Pacific Daylight Time,2013-05-17 17:40:00,2015/01/30,
2013-05-18 06:38:00,-76.66580000000000400,41.45230000000000100,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,360863.28619900002000000,4590307.79195000050000000,18N,Pacific Daylight Time,2013-05-17 23:38:00,2015/01/30,
2013-05-18 12:37:00,-76.66580000000000400,41.45230000000000100,,0.00000000000000000,192.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,360863.28619900002000000,4590307.79195000050000000,18N,Pacific Daylight Time,2013-05-18 05:37:00,2015/01/30,
2013-05-18 15:37:00,-76.68649999999999500,41.47749999999999900,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,359188.79416900000000000,4593139.10379000010000000,18N,Pacific Daylight Time,2013-05-18 08:37:00,2015/01/30,
2013-05-18 18:36:00,-76.69259999999999900,41.47260000000000000,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,358668.82055300003000000,4592605.03314999960000000,18N,Pacific Daylight Time,2013-05-18 11:36:00,2015/01/30,
2013-05-18 21:35:00,-76.68779999999999600,41.46609999999999700,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,359055.55058899999000000,4591875.54066000040000000,18N,Pacific Daylight Time,2013-05-18 14:35:00,2015/01/30,
2013-05-19 00:35:00,-76.68800000000000200,41.46670000000000300,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,359040.14836699999000000,4591942.48128999960000000,18N,Pacific Daylight Time,2013-05-18 17:35:00,2015/01/30,
2013-05-19 03:35:00,-76.68760000000000300,41.46640000000000000,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,359072.90256399999000000,4591908.52214999960000000,18N,Pacific Daylight Time,2013-05-18 20:35:00,2015/01/30,
2013-05-19 06:34:00,-76.68750000000000000,41.46600000000000100,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,359080.38724100002000000,4591863.94942000040000000,18N,Pacific Daylight Time,2013-05-18 23:34:00,2015/01/30,
2013-05-19 09:33:00,-76.68760000000000300,41.46640000000000000,,0.00000000000000000,176.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,359072.90256399999000000,4591908.52214999960000000,18N,Pacific Daylight Time,2013-05-19 02:33:00,2015/01/30,
2013-05-19 18:32:00,-76.70510000000000200,41.44650000000000000,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,357567.92626199999000000,4589727.79507000000000000,18N,Pacific Daylight Time,2013-05-19 11:32:00,2015/01/30,
2013-05-19 21:31:00,-76.71800000000000400,41.44330000000000100,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,356483.25719600002000000,4589393.83119000030000000,18N,Pacific Daylight Time,2013-05-19 14:31:00,2015/01/30,
2013-05-20 00:32:00,-76.72020000000000600,41.44319999999999700,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,356299.24794099998000000,4589386.37971000000000000,18N,Pacific Daylight Time,2013-05-19 17:32:00,2015/01/30,
2013-05-20 03:31:00,-76.71869999999999800,41.44350000000000000,,1.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,356425.22001599998000000,4589417.19722000040000000,18N,Pacific Daylight Time,2013-05-19 20:31:00,2015/01/30,
2013-05-20 06:30:00,-76.71930000000000400,41.44380000000000300,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,356375.75774700003000000,4589451.50018000040000000,18N,Pacific Daylight Time,2013-05-19 23:30:00,2015/01/30,
2013-05-20 09:29:00,-76.71909999999999700,41.44360000000000400,,21.00000000000000000,134.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,356392.02456799999000000,4589428.96337999960000000,18N,Pacific Daylight Time,2013-05-20 02:29:00,2015/01/30,
2013-05-20 12:30:00,-76.71930000000000400,41.44319999999999700,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,356374.43429100001000000,4589384.88556999990000000,18N,Pacific Daylight Time,2013-05-20 05:30:00,2015/01/30,
2013-05-20 15:27:00,-76.72050000000000100,41.44250000000000300,,1.00000000000000000,284.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,356272.64073200000000000,4589309.16088000030000000,18N,Pacific Daylight Time,2013-05-20 08:27:00,2015/01/30,
2013-05-20 18:27:00,-76.72060000000000500,41.32379999999999900,,16.00000000000000000,190.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,356002.57988899999000000,4576130.86166999950000000,18N,Pacific Daylight Time,2013-05-20 11:27:00,2015/01/30,
2013-05-20 21:26:00,-76.74989999999999700,41.26709999999999900,,6.00000000000000000,334.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,353423.43947099999000000,4569884.97061000020000000,18N,Pacific Daylight Time,2013-05-20 14:26:00,2015/01/30,
2013-05-21 00:26:00,-76.75300000000000000,41.26939999999999700,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,353168.91873300000000000,4570145.55736000000000000,18N,Pacific Daylight Time,2013-05-20 17:26:00,2015/01/30,
2013-05-21 03:25:00,-76.75300000000000000,41.26930000000000100,,0.00000000000000000,290.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,353168.69461100001000000,4570134.45519999970000000,18N,Pacific Daylight Time,2013-05-20 20:25:00,2015/01/30,
2013-05-21 06:25:00,-76.75310000000000300,41.26939999999999700,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,353160.54239999998000000,4570145.72645999960000000,18N,Pacific Daylight Time,2013-05-20 23:25:00,2015/01/30,
2013-05-21 09:24:00,-76.75300000000000000,41.26939999999999700,,1.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,353168.91873300000000000,4570145.55736000000000000,18N,Pacific Daylight Time,2013-05-21 02:24:00,2015/01/30,
2013-05-21 12:25:00,-76.75270000000000400,41.26950000000000100,,0.00000000000000000,258.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,353194.27181499999000000,4570156.15227000040000000,18N,Pacific Daylight Time,2013-05-21 05:25:00,2015/01/30,
2013-05-21 15:23:00,-76.75310000000000300,41.26850000000000300,,0.00000000000000000,66.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,353158.52520799998000000,4570045.80707000010000000,18N,Pacific Daylight Time,2013-05-21 08:23:00,2015/01/30,
2013-05-21 18:23:00,-76.75300000000000000,41.26850000000000300,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,353166.90165600000000000,4570045.63796999960000000,18N,Pacific Daylight Time,2013-05-21 11:23:00,2015/01/30,
2013-05-21 21:22:00,-76.75279999999999300,41.26910000000000200,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,353184.99911199999000000,4570111.91272000040000000,18N,Pacific Daylight Time,2013-05-21 14:22:00,2015/01/30,
2013-05-22 00:21:00,-76.75310000000000300,41.26930000000000100,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,353160.31826600002000000,4570134.62430000030000000,18N,Pacific Daylight Time,2013-05-21 17:21:00,2015/01/30,
2013-05-22 03:21:00,-76.75320000000000700,41.26930000000000100,,0.00000000000000000,344.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,353151.94192000001000000,4570134.79341000040000000,18N,Pacific Daylight Time,2013-05-21 20:21:00,2015/01/30,
2013-05-22 06:20:00,-76.75310000000000300,41.26919999999999800,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,353160.09413200000000000,4570123.52214999960000000,18N,Pacific Daylight Time,2013-05-21 23:20:00,2015/01/30,
2013-05-26 14:16:00,-76.62420000000000200,41.11480000000000200,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,363637.06904500001000000,4552772.20153000020000000,18N,Pacific Daylight Time,2013-05-26 07:16:00,2015/01/30,
2013-05-26 17:13:00,-76.62420000000000200,41.11480000000000200,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,363637.06904500001000000,4552772.20153000020000000,18N,Pacific Daylight Time,2013-05-26 10:13:00,2015/01/30,
2013-05-26 20:12:00,-76.50159999999999600,40.60649999999999700,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,372962.81840799999000000,4496159.93690999970000000,18N,Pacific Daylight Time,2013-05-26 13:12:00,2015/01/30,
2013-05-26 23:12:00,-76.50320000000000700,40.56539999999999700,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,372749.55938200001000000,4491599.84200999980000000,18N,Pacific Daylight Time,2013-05-26 16:12:00,2015/01/30,
2013-05-27 02:12:00,-76.50320000000000700,40.56530000000000100,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,372749.36994300003000000,4491588.74131000040000000,18N,Pacific Daylight Time,2013-05-26 19:12:00,2015/01/30,
2013-05-27 05:11:00,-76.50300000000000000,40.56539999999999700,,1.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,372766.49059499998000000,4491599.55308999960000000,18N,Pacific Daylight Time,2013-05-26 22:11:00,2015/01/30,
2013-05-27 08:10:00,-76.50320000000000700,40.56539999999999700,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,372749.55938200001000000,4491599.84200999980000000,18N,Pacific Daylight Time,2013-05-27 01:10:00,2015/01/30,
2013-05-27 11:10:00,-76.50360000000000600,40.56479999999999800,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,372714.56002400001000000,4491533.81572999990000000,18N,Pacific Daylight Time,2013-05-27 04:10:00,2015/01/30,
2013-05-27 14:09:00,-76.50090000000000100,40.51579999999999900,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,372850.49828000000000000,4486090.59413000010000000,18N,Pacific Daylight Time,2013-05-27 07:09:00,2015/01/30,
2013-05-27 17:09:00,-76.32359999999999900,40.42759999999999800,,29.00000000000000000,36.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,387724.17857300001000000,4476059.46650000010000000,18N,Pacific Daylight Time,2013-05-27 10:09:00,2015/01/30,
2013-05-27 20:09:00,-76.10169999999999400,40.26270000000000200,,25.00000000000000000,162.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,406319.62115199998000000,4457497.13987000010000000,18N,Pacific Daylight Time,2013-05-27 13:09:00,2015/01/30,
2013-05-27 23:08:00,-76.09489999999999600,40.25399999999999800,,0.00000000000000000,130.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,406885.92735299998000000,4456524.28782999980000000,18N,Pacific Daylight Time,2013-05-27 16:08:00,2015/01/30,
2013-05-28 02:08:00,-76.09590000000000000,40.25189999999999900,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,406798.00092600001000000,4456292.24180000000000000,18N,Pacific Daylight Time,2013-05-27 19:08:00,2015/01/30,
2013-05-28 05:07:00,-76.09569999999999400,40.25280000000000100,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,406816.24506799999000000,4456391.93018999980000000,18N,Pacific Daylight Time,2013-05-27 22:07:00,2015/01/30,
2013-05-28 08:06:00,-76.09659999999999500,40.25339999999999900,,3.00000000000000000,84.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,406740.52678999997000000,4456459.47561000010000000,18N,Pacific Daylight Time,2013-05-28 01:06:00,2015/01/30,
2013-05-28 11:06:00,-76.09560000000000500,40.25410000000000100,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,406826.53289400000000000,4456536.12311999970000000,18N,Pacific Daylight Time,2013-05-28 04:06:00,2015/01/30,
2013-05-28 14:05:00,-76.09510000000000200,40.25379999999999800,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,406868.64410799998000000,4456502.29820999970000000,18N,Pacific Daylight Time,2013-05-28 07:05:00,2015/01/30,
2013-05-28 17:04:00,-76.09510000000000200,40.25379999999999800,,2.00000000000000000,76.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,406868.64410799998000000,4456502.29820999970000000,18N,Pacific Daylight Time,2013-05-28 10:04:00,2015/01/30,
2013-05-28 20:03:00,-76.09699999999999400,40.25410000000000100,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,406707.46980899997000000,4456537.59539000040000000,18N,Pacific Daylight Time,2013-05-28 13:03:00,2015/01/30,
2013-05-29 02:03:00,-76.09269999999999400,40.25220000000000200,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,407070.56430299999000000,4456322.18231000010000000,18N,Pacific Daylight Time,2013-05-28 19:03:00,2015/01/30,
2013-05-29 05:02:00,-76.09279999999999700,40.25280000000000100,,1.00000000000000000,52.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,407062.88043600001000000,4456388.88619999960000000,18N,Pacific Daylight Time,2013-05-28 22:02:00,2015/01/30,
2013-05-29 08:02:00,-76.09279999999999700,40.25260000000000100,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,407062.60681000003000000,4456366.68651000040000000,18N,Pacific Daylight Time,2013-05-29 01:02:00,2015/01/30,
2013-05-29 11:02:00,-76.09279999999999700,40.25260000000000100,,0.00000000000000000,218.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,407062.60681000003000000,4456366.68651000040000000,18N,Pacific Daylight Time,2013-05-29 04:02:00,2015/01/30,
2013-05-29 14:00:00,-76.09510000000000200,40.25390000000000200,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,406868.78121200000000000,4456513.39805999960000000,18N,Pacific Daylight Time,2013-05-29 07:00:00,2015/01/30,
2013-05-29 16:59:00,-75.91740000000000100,40.24269999999999900,,14.00000000000000000,348.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,421968.39929700003000000,4455098.70732999970000000,18N,Pacific Daylight Time,2013-05-29 09:59:00,2015/01/30,
2013-05-29 19:59:00,-75.86950000000000200,40.20530000000000100,,14.00000000000000000,264.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,426002.01355999999000000,4450906.38422000040000000,18N,Pacific Daylight Time,2013-05-29 12:59:00,2015/01/30,
2013-05-29 22:59:00,-75.92119999999999900,40.18739999999999700,,0.00000000000000000,108.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,421581.45215400000000000,4448963.93658000040000000,18N,Pacific Daylight Time,2013-05-29 15:59:00,2015/01/30,
2013-05-30 04:57:00,-75.92130000000000200,40.18719999999999700,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,421572.70901699999000000,4448941.82565999960000000,18N,Pacific Daylight Time,2013-05-29 21:57:00,2015/01/30,
2013-05-30 07:56:00,-75.92119999999999900,40.18719999999999700,,0.00000000000000000,4.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,421581.22181800002000000,4448941.73732999990000000,18N,Pacific Daylight Time,2013-05-30 00:56:00,2015/01/30,
2013-05-30 10:57:00,-75.92130000000000200,40.18739999999999700,,1.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,421572.93937799998000000,4448964.02491000020000000,18N,Pacific Daylight Time,2013-05-30 03:57:00,2015/01/30,
2013-05-30 13:55:00,-75.91840000000000500,40.18139999999999600,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,421812.92122199998000000,4448295.49009000040000000,18N,Pacific Daylight Time,2013-05-30 06:55:00,2015/01/30,
2013-05-30 16:55:00,-75.89660000000000700,40.08990000000000000,,0.00000000000000000,294.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,423566.41524800000000000,4438120.46537000030000000,18N,Pacific Daylight Time,2013-05-30 09:55:00,2015/01/30,
2013-05-30 19:53:00,-76.05450000000000400,40.06570000000000000,,19.00000000000000000,68.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,410073.64114500000000000,4435581.99964999970000000,18N,Pacific Daylight Time,2013-05-30 12:53:00,2015/01/30,
2013-05-30 22:53:00,-76.05039999999999600,40.06680000000000100,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,410424.73143599997000000,4435699.95937000030000000,18N,Pacific Daylight Time,2013-05-30 15:53:00,2015/01/30,
2013-05-31 01:53:00,-76.04999999999999700,40.06700000000000000,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,410459.10490600002000000,4435721.75581000000000000,18N,Pacific Daylight Time,2013-05-30 18:53:00,2015/01/30,
2013-05-31 04:52:00,-76.04999999999999700,40.06669999999999700,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,410458.71207200002000000,4435688.45739000010000000,18N,Pacific Daylight Time,2013-05-30 21:52:00,2015/01/30,
2013-05-31 07:51:00,-76.05010000000000000,40.06680000000000100,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,410450.31512099999000000,4435699.65747000000000000,18N,Pacific Daylight Time,2013-05-31 00:51:00,2015/01/30,
2013-05-31 10:50:00,-76.05060000000000300,40.06620000000000200,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,410406.88953300001000000,4435633.56383000030000000,18N,Pacific Daylight Time,2013-05-31 03:50:00,2015/01/30,
2013-05-31 13:50:00,-76.05599999999999700,40.06799999999999800,,0.00000000000000000,0.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,409948.74957300001000000,4435838.80427000020000000,18N,Pacific Daylight Time,2013-05-31 06:50:00,2015/01/30,
2013-05-31 16:50:00,-76.08520000000000000,40.08590000000000200,,1.00000000000000000,128.00000000000000000,0.00000000000000000,,0,,,,1,gps,Cathartes aura,127590,Tesla,Turkey Vulture Acopian Center USA GPS,407482.87534600002000000,4437855.57134000030000000,18N,Pacific Daylight Time,2013-05-31 09:50:00,2015/01/30,
